"depth" "PAR" "percent_max_PAR"
"117" 60.1317547183711 16.0141111111111 0.0174401748288981
"118" 60.6286378389642 15.4971666666667 0.0168771962517304
"119" 61.1255197549239 15.0222666666667 0.016360006195487
"120" 61.622400466241 14.5491904761905 0.0158448023598168
"121" 62.1192799729505 14.0701190476191 0.0153230694074322
"122" 62.6161582750617 13.9340444444444 0.0151748773003165
"123" 63.1130353726023 13.4870666666667 0.0146880959526046
"124" 63.6099112656061 13.0920666666667 0.014257921026902
"125" 64.1067859540548 12.6846666666667 0.0138142418756837
"126" 64.6036594379813 12.31175 0.0134081168139708
"127" 65.1005317174115 11.9548 0.0130193802576935
"128" 65.5974027923706 11.5968333333333 0.0126295365001307
"129" 66.0942726628579 11.2741428571429 0.0122781102934974
"130" 66.5911413289106 11.0315416666667 0.0120139053590963
"131" 67.0880087905332 10.7645833333333 0.011723174267432
"132" 67.5848750477428 10.3812666666667 0.0113057230810932
"133" 68.0817401005815 9.94023 0.0108254119030794
"134" 68.5786039490332 9.58135714285714 0.0104345812583753
"135" 69.0754665931391 9.23441851851852 0.0100567475952153
"136" 69.5723280329207 8.95289583333333 0.00975015518968838
"137" 70.0691882683794 8.75601666666667 0.00953574384565493
"138" 70.5660472995487 8.52025238095238 0.00927898464542592
"139" 71.0629051264358 8.27234 0.00900899555667419
"140" 71.5597617490663 8.05369333333333 0.00877087830708318
"141" 72.0566171674659 7.84972 0.00854874105768579
"142" 72.5534713816207 7.63362380952381 0.00831340140532453
"143" 73.0503243915938 7.37028333333333 0.00802661034259107
"144" 73.5471761973834 7.16845333333333 0.00780680729131373
"145" 74.0440267989999 6.94712916666667 0.00756577410915674
"146" 74.540876196473 6.70668333333333 0.00730391646741077
"147" 75.0377243898184 6.42811111111111 0.00700053726488611
"148" 75.5345713790455 6.13319259259259 0.00667935612110886
"149" 76.0314171641947 5.89734583333333 0.00642250710302901
"150" 76.5282617452679 5.70788518518519 0.00621617489988804
"151" 77.0251051222726 5.53544814814815 0.00602838226799999
"152" 77.521947295261 5.3721 0.00585048789459928
"153" 78.0187882642205 5.21427222222222 0.00567860548300597
"154" 78.5156280291829 5.05389333333333 0.00550394478272233
"155" 79.0124665901794 4.90538333333333 0.00534220990116262
"156" 79.5093039472025 4.75495925925926 0.00517839049638113
"157" 80.0061401002826 4.65429333333333 0.00506876022497362
"158" 80.5029750494366 4.57339166666667 0.00498065422890389
"159" 80.999808794681 4.46158571428572 0.00485889190673027
"160" 81.4966413360448 4.31214444444445 0.00469614282533568
"161" 81.9934726735563 4.16561111111111 0.00453656063348854
"162" 82.4903028071985 4.02819523809524 0.00438690781585575
"163" 82.9871317370116 3.91915833333333 0.00426816112622336
"164" 83.4839594630097 3.84682666666667 0.00418938829246571
"165" 83.9807859852128 3.77389 0.00410995658318893
"166" 84.4776113036597 3.70776666666667 0.00403794493760951
"167" 84.9744354183244 3.64497222222222 0.00396955861995527
"168" 85.4712583292575 3.56413333333333 0.00388152099205235
"169" 85.9680800364771 3.4752380952381 0.00378470959346266
"170" 86.4649005399878 3.39471428571429 0.00369701510288243
"171" 86.9617198398196 3.3350380952381 0.00363202472109937
"172" 87.4585379359825 3.282925 0.00357527093154955
"173" 87.9553548285055 3.22562222222222 0.00351286531592143
"174" 88.452170517404 3.15462380952381 0.00343554446299096
"175" 88.9489850026933 3.08557142857143 0.00336034293679912
"176" 89.4457982843813 3.00793333333333 0.00327579113464535
"177" 89.942610362508 2.92653636363636 0.00318714572859014
"178" 90.4394212370739 2.84157666666667 0.00309462033281382
"179" 90.9362309081115 2.77593888888889 0.00302313748172816
"180" 91.4330393756334 2.71319523809524 0.00295480648092191
"181" 91.9298466396517 2.64060833333333 0.00287575568000309
"182" 92.4266527001907 2.56586666666667 0.00279435823467343
"183" 92.923457557281 2.49342222222222 0.00271546258022671
"184" 93.4202612109201 2.42788888888889 0.00264409347440974
"185" 93.9170636611313 2.37243333333333 0.0025836995769644
"186" 94.4138649079433 2.311675 0.00251753068702142
"187" 94.9106649513652 2.25718333333333 0.00245818651319929
"188" 95.4074637914314 2.20041904761905 0.00239636734259245
"189" 95.9042614281309 2.14287619047619 0.00233370026842501
"190" 96.4010578615096 2.09406666666667 0.00228054423480896
"191" 96.8978530915749 2.04171481481482 0.00222353042726273
"192" 97.3946471183462 1.98489583333333 0.00216165169020629
"193" 97.8914399418554 1.9312380952381 0.00210321570666582
"194" 98.3882315620889 1.88235555555556 0.00204998015508079
"195" 98.8850219790839 1.83781904761905 0.00200147765130195
"196" 99.3818111928708 1.7986 0.00195876613004714
"197" 99.8785992034604 1.75700740740741 0.00191346969858311
"198" 100.37538601085 1.7130375 0.00186558425136252
"199" 100.872171615087 1.67084285714286 0.00181963215679008
"200" 101.368956016182 1.63455 0.00178010740457498
"201" 101.865739214142 1.59287083333333 0.00173471668957706
"202" 102.362521209002 1.54602727272727 0.00168370168906223
"203" 102.859302000769 1.50740416666667 0.00164163917822674
"204" 103.356081589469 1.46433333333333 0.00159473286802644
"205" 103.85285997511 1.42352 0.00155028508920533
"206" 104.34963715771 1.39045 0.00151427019099525
"207" 104.846413137307 1.357 0.00147784145361613
"208" 105.3431879139 1.326075 0.00144416256861018
"209" 105.839961487526 1.29863333333333 0.00141427720932033
"210" 106.336733858182 1.26909444444444 0.0013821078692365
"211" 106.833505025897 1.23597222222222 0.00134603609839208
"212" 107.330274990695 1.20239333333333 0.00130946699451118
"213" 107.827043752584 1.17335833333333 0.00127784641484593
"214" 108.323811311592 1.14996666666667 0.0012523717098576
"215" 108.820577667727 1.12382 0.0012238966708938
"216" 109.31734282101 1.09522666666667 0.00119275708850834
"217" 109.814106771467 1.06798571428571 0.00116309031720063
"218" 110.310869519117 1.04117222222222 0.0011338890717418
"219" 110.807631063968 1.01833333333333 0.00110901636963824
"220" 111.304391406042 0.996230833333333 0.00108494563218168
"221" 111.801150545373 0.97152 0.00105803428814823
"222" 112.29790848195 0.94507 0.00102922890388283
"223" 112.79466521583 0.921364166666667 0.00100341205554641
